Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
BDWJQTNJPVRXKT-OTJKMEOQNA-N,CHEMBL1471259,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,ClC=1C(=CC(NC(=S)NC(=O)C2=CC(OC)=CC(OC)=C2)=CC1)C(O)=O,COc1cc(OC)cc(C(=O)NC(=S)Nc2ccc(Cl)c(C(=O)O)c2)c1
GJIQRTKBWPFDJQ-UYBDAZJANA-N,CHEMBL1468432,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,S(C1=CC(NC(=O)C=2C=CC(N(=O)=O)=CC2)=CC(N(=O)=O)=C1)C3=NC=CC=C3,O=C(Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1
FXYGUSNLJUAEPP-QWOVJGMINA-N,CHEMBL1548199,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(C=1OC(=NN1)CN2C=3C(N=C2)=CC=CC3)CC(=O)NC4=C(C=C(C=C4)C)C,Cc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)c(C)c1
JRIHAEJGHMXVSD-PDJAEHLQNA-N,CHEMBL1398622,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C1(NC(=O)N(C1=O)CC2=CN=CC=C2)NC(=O)C=3C=CC=CC3,O=C(NC1(C(F)(F)F)NC(=O)N(Cc2cccnc2)C1=O)c1ccccc1
MOGFOFBWUBODIG-UHFFFAOYNA-N,CHEMBL1565060,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,S1C(CN2C=3N=C(N=CC3N=C(C2=O)C=4C=CC=CC4)N5CCNCC5)=CC=C1,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1
QUDWQFRVFBNUIV-BAINRFMONA-N,CHEMBL1566984,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S1N=C(SC)C(=C1SC)C(=O)NCCNC(=O)CC,CCC(=O)NCCNC(=O)c1c(SC)nsc1SC
FIBSFHHWOVCYJJ-UHFFFAOYNA-N,CHEMBL1436578,1559,A,5.9,chembl20,688885,9606,CYP2C9,un28,O1C2C(OC(C=C2)C#CC3=CC=CC=C3)COC1C4=CC=CC=C4,C(#CC1C=CC2OC(c3ccccc3)OCC2O1)c1ccccc1
JPFPVBDVAUACQA-UHFFFAOYNA-N,CHEMBL1389326,1559,A,5.9,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(S(O)=CC=2N=C(N=C(SCC(OCC)=O)C2)C3=CC=CC=C3)C=C1,CCOC(=O)CSc1cc(C=S(O)c2ccc(Cl)cc2)nc(-c2ccccc2)n1
JEMOKNWRGGZHTL-UYBDAZJANA-N,CHEMBL1337991,1559,A,5.65,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(C=2NN=CC2C(=O)C=3C=CC(=CC3)C)=C(O)C=C1,Cc1ccc(C(=O)c2cn[nH]c2-c2cc(Cl)ccc2O)cc1
QKHCGTBZNDYWTO-VPQZEOPVNA-N,CHEMBL94334,1559,N,4.74,chembl20,51551,9606,CYP2C9,un28,S(NC(=O)NCCCC)(C1=CC=C(C#C)C=C1)(=O)=O,C#Cc1ccc(S(=O)(=O)NC(=O)NCCCC)cc1
MIZAMMMIJWGESM-FQFUPTBWNA-N,CHEMBL1545514,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C=2C(N1)=CC=CC2)CC(C)C)CC(=O)NC(=O)NCC,CCNC(=O)NC(=O)CSc1nc2ccccc2n1CC(C)C
VPMFQDNKZGCWGQ-UHFFFAOYNA-N,CHEMBL1397825,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,FC=1C=C(C(=O)N2CCC3(CN(C4=CC=CC=C4)CCC3)CC2)C=CC1,O=C(c1cccc(F)c1)N1CCC2(CCCN(c3ccccc3)C2)CC1
SGXJWRAKXCAFPR-UHFFFAOYNA-N,CHEMBL1393658,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=O)N(C=2N=C(N(C21)CCCCC)CN3C(CCCC3)C)C)C,CCCCCn1c(CN2CCCCC2C)nc2c1c(=O)n(C)c(=O)n2C
DJLOCHKJQGXJOL-XTUAYKCYNA-N,CHEMBL3213969,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S=C(NCC=1OC=CC1)N/N=C/C2=CC=C(O)C=C2,Oc1ccc(/C=N/NC(=S)NCc2ccco2)cc1
BBFOGQDWMVJADJ-LUXCBXFANA-N,CHEMBL1383401,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,FC1=CC(NC(=O)NC2=NC=CC=C2)=CC=C1,O=C(Nc1cccc(F)c1)Nc1ccccn1
KFKRUVJHCLMZIC-YAQRNVERNA-N,CHEMBL1732053,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,S1C(SCCC(=O)NC=2C=CC(OCC)=CC2)=NN=C1C,CCOc1ccc(NC(=O)CCSc2nnc(C)s2)cc1
PWCIYWXRPUKMEK-KAQDMKJPNA-N,CHEMBL1361731,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,O(C(=O)NC(C1=CC=CC=C1)/C=C/CCCC)CC#C,C#CCOC(=O)NC(/C=C/CCCC)c1ccccc1
DBQOJGRDUAVBEQ-VPQZEOPVNA-N,CHEMBL1331690,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O=C(NC=1C(O)=CC=C(C1)C(C)C)C2=NNC=N2,CC(C)c1ccc(O)c(NC(=O)c2nc[nH]n2)c1
SUISXDGOTOGLMY-AWEZNQCLNA-N,CHEMBL2115265,1559,A,7.0,chembl20,51549,9606,CYP2C9,un28,C1(=C(OC2=C(C1=O)C=CC=C2)OC)[C@H](C3=CC=CC=C3)CC,CC[C@@H](c1ccccc1)c1c(OC)oc2ccccc2c1=O
AUXCHYJDVJZEPG-SFHVURJKNA-N,CHEMBL1493037,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,N12C3=C(C4=C1C=CC(=C4)C5CCCCC5)CCC[C@@H]3NCC2,c1cc2c(cc1C1CCCCC1)c1c3n2CCN[C@H]3CCC1
XHUCKZSGJQGKGN-UHFFFAOYNA-N,CHEMBL1566442,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C)N3CCOCC3)CC4=CC(OC)=CC=C4,COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1
NEFKVRDLCZFKED-NPVYFSBINA-N,CHEMBL1582127,1559,A,6.05,chembl20,737826,9606,CYP2C9,un28,O=C(NC=1C=C2C(N=C(N(CC)CC)C=C2C)=CC1)CNC(=O)C,CCN(CC)c1cc(C)c2cc(NC(=O)CNC(C)=O)ccc2n1
MBCNWYWIPIQFSV-UHFFFAOYNA-N,CHEMBL1784701,1559,A,5.4,chembl20,752251,9606,CYP2C9,un28,C=1(C=CC=2OCCN(C2C1)S(C3=CC=C(C=C3)C)(=O)=O)C(=O)OC,COC(=O)c1ccc2c(c1)N(S(=O)(=O)c1ccc(C)cc1)CCO2
QDUJXZPOLFTYRD-UHFFFAOYNA-N,CHEMBL1359326,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,ClC=1N=CC=CC1C=2N(C=3C(N2)=CC=CC3)CC4=CC=CC=C4,Clc1ncccc1-c1nc2ccccc2n1Cc1ccccc1
CBVRFKHXYHKVSG-UETHURBMNA-N,CHEMBL1505191,1559,A,7.35,chembl20,737826,9606,CYP2C9,un28,ClC=1C=C(/C=C/C(=O)NC=2C=CN=CC2)C=CC1,O=C(/C=C/c1cccc(Cl)c1)Nc1ccncc1
CPBWXEOHSJYUEV-MPIMZMORNA-N,CHEMBL491953,1559,A,6.3,chembl20,737826,9606,CYP2C9,un28,C1=C(C=2C=CC=CC2OC)C=C3C(=NC=NC3=C1)NCC4=CC=CC=C4,COc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1
OUXJOASRGMYGSX-UYBDAZJANA-N,CHEMBL2018918,1559,A,5.6,chembl20,813101,9606,CYP2C9,un28,N1C=2C=CC(OC)=CC2N=C1SCC3=CC=C(C=C3)C(C)(C)C,COc1ccc2[nH]c(SCc3ccc(C(C)(C)C)cc3)nc2c1
LXNUZWHEMOKYNJ-QWOVJGMINA-N,CHEMBL1385673,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(N2C(N)=C3C(N=C2SC(C(=O)NCCOC)CC)=NN=C3C)=CC=C1,CCC(Sc1nc2nnc(C)c-2c(N)n1-c1cccc(Cl)c1)C(=O)NCCOC
YAEIFDMGOZPQFZ-RZBNCODANA-N,CHEMBL1476714,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N)C1=CC=C(/N=N\C2=CC(O)=C(O)N=C2)C=C1,NS(=O)(=O)c1ccc(/N=N\c2cnc(O)c(O)c2)cc1
CWZFVXJCFDWXKY-UHFFFAOYNA-N,CHEMBL1729853,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(N2C(=NN=C2SCC(OCC)=O)CC3=CC=CC=C3)=CC=C1,CCOC(=O)CSc1nnc(Cc2ccccc2)n1-c1cccc(Cl)c1
VBDRRLJOHZGXJR-UHFFFAOYNA-N,CHEMBL1554791,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S1C(C2=NC3=C(N(C2=O)C)N=C(OC)N=C3)=CC=C1,COc1ncc2nc(-c3cccs3)c(=O)n(C)c2n1
LFXOVFVOGLUMPU-UHFFFAOYNA-N,CHEMBL1391286,1559,N,4.55,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C(=NN1)C=2SC=CC2)CC)CC(=O)C=3C=CC=CC3,CCn1c(SCC(=O)c2ccccc2)nnc1-c1cccs1
SMJDEMQXUJTDDK-UHFFFAOYNA-N,CHEMBL1341070,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,ClC1=C(F)C=CC(NCC=2C(F)=CC=CC2)=C1,Fc1ccc(NCc2ccccc2F)cc1Cl
WKHAIQDGSQCSCH-UHFFFAOYNA-N,CHEMBL1478351,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,S(C1=NN2C(=N1)N=C(C=C2C)C)C=C3C4=C5C(=CC=C4OC(=O)C3)C=CC=C5,Cc1cc(C)n2nc(SC=C3CC(=O)Oc4ccc5ccccc5c43)nc2n1
QDSYKGGGIGDPAZ-LILDFLRNNA-N,CHEMBL1612892,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=O)N=C1CC=2OC(=CC2)C)CC(=O)NC=3C=CC(=CC3)C,Cc1ccc(NC(=O)CN2C(=O)N=C(Cc3ccc(C)o3)C2=O)cc1
WIISKXZMFXNYTA-JKGBPVMNNA-N,CHEMBL1370805,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,O1C2=C(OC1)C=CC(=C2)/C=C(/[C@H](C(O)=O)C)\C(=O)O,C[C@@H](C(=O)O)/C(=C/c1ccc2c(c1)OCO2)C(=O)O
KTKNTRYZJYWZQC-GPQMBLKYNA-N,CHEMBL1573688,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(C1=CC=CC=C1)CC(=O)NC=2C=C(SC)C=CC2)N(C)C,CSc1cccc(NC(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)c1
ZQUSFAUAYSEREK-UHFFFAOYNA-N,CHEMBL256835,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,C=1(N(C=NC1C2=CC=C(C=C2)F)C3CCC(CC3)O)C=4N=C(N=CC4)OC,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1
IDOXKFDPDOIUMG-UHFFFAOYNA-N,CHEMBL90769,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,C=1(C(=NC=2C(N1)=CC=CC2)C#N)N3CCN(CC3)CC=C,C=CCN1CCN(c2nc3ccccc3nc2C#N)CC1
OFPKDHOKDBYJTD-UYBDAZJANA-N,CHEMBL1574233,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C(NCC(C)C)C1=NN(C(=N1)C=2C=CC=CC2)C3=CC=CC=C3,CC(C)CNC(=O)c1nc(-c2ccccc2)n(-c2ccccc2)n1
HXRWKTPKJKOBAB-JLGFQASFNA-N,CHEMBL1450689,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,S=C(NC1=C(F)C=CC=C1)NCCC2=CC=CC=C2,Fc1ccccc1NC(=S)NCCc1ccccc1
CLXCAWNZTWUVTF-UHFFFAOYNA-N,CHEMBL331485,1559,N,4.3,chembl20,44697,9606,CYP2C9,un28,S(N(C=1N(N=CC1)C2=CC=CC=C2)CCCC)(C=3C=CC(=CC3)N)(=O)=O,CCCCN(c1ccnn1-c1ccccc1)S(=O)(=O)c1ccc(N)cc1
ITOJFBWDFBYXFF-UHFFFAOYNA-N,CHEMBL1559248,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,S(C1=CC=C(NC2=C(C(=O)N3C(CCCC3C)C)C=CC=C2)C=C1)C(F)F,CC1CCCC(C)N1C(=O)c1ccccc1Nc1ccc(SC(F)F)cc1
IEIUYVSVIFBNHQ-CXUHLZMHNA-N,CHEMBL3192246,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(COC2=C(C=CC=C2)/C=N/O)C=C1,O/N=C/c1ccccc1OCc1ccc(Cl)cc1
RYUNNJOZXWRKPH-XBTAAFKLNA-N,CHEMBL1343285,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,ClC=1C(NC(=S)NC(=O)CC2=CC=CC=C2)=CC(C(F)(F)F)=CC1,O=C(Cc1ccccc1)NC(=S)Nc1cc(C(F)(F)F)ccc1Cl
UWULGOUAPYXHGW-UHFFFAOYNA-N,CHEMBL1457499,1559,A,5.4,chembl20,688885,9606,CYP2C9,un28,N1=C(C(=CC2=C1CCN(C2)C)C3=CC=CC=C3)C4=CC=CC=C4,CN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1
SNQYQRBZLIAPFA-XQMQJMAZNA-N,CHEMBL1331489,1559,A,6.5,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(NC(=O)NCCCN2C=NC=C2)=CC1,O=C(NCCCn1ccnc1)Nc1ccc(Cl)cc1
QMHQFNYVRGXBAU-IBGZPJMENA-N,CHEMBL1435604,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,O=C(N1C[C@@]2(CN(CC2)CC3=CC=NC=C3)CCC1)C=4N=CC=NC4,O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1
WALNSSCBFZGRAA-UYBDAZJANA-N,CHEMBL1384399,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(NC(=O)N2CC=3C=4C(NC3CC2)=CC=CC4)=CC1,O=C(Nc1ccc(Cl)cc1)N1CCc2[nH]c3ccccc3c2C1
XGUKTKJWBSFIKH-UHFFFAOYNA-N,CHEMBL1403937,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,O1C2=C(C(C3=CC(OC)=C(OC)C(OC)=C3)C(C1=N)C#N)C=CC(O)=C2,COc1cc(C2c3ccc(O)cc3OC(=N)C2C#N)cc(OC)c1OC
XYPQUWRVEBRFOQ-UHFFFAOYNA-N,CHEMBL1347469,1559,A,5.65,chembl20,737826,9606,CYP2C9,un28,N1C2=C(N=CN=C2N3CC=4C(CC3)=CC=CC4)C=5C1=CC=C(C5)C,Cc1ccc2[nH]c3c(N4CCc5ccccc5C4)ncnc3c2c1
RNNJTHBMRWCVPA-UHFFFAOYNA-N,CHEMBL1491288,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,OC1=C(C=C(O)C=C1)CCC=2C=CC(C(OC)=O)=CC2,COC(=O)c1ccc(CCc2cc(O)ccc2O)cc1
SXQULVZEPHERQM-VFSNKAIFNA-N,CHEMBL1424441,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,S(CC(=O)C1=C(N(C(=C1)C)C2=CC=C(C=C2)C)C)C=3N=C(NN3)N,Cc1ccc(-n2c(C)cc(C(=O)CSc3n[nH]c(N)n3)c2C)cc1
CMGMMOCKGRABPO-UHFFFAOYNA-N,CHEMBL1328880,1559,A,6.15,chembl20,737826,9606,CYP2C9,un28,ClC1=C(C2=NOC(C(O)NC=3SC4=C(C3C#N)CCC4)=C2)C=CC=C1,N#Cc1c(NC(O)c2cc(-c3ccccc3Cl)no2)sc2c1CCC2
ITJZUXOTSQYHCL-VVKINWOJNA-N,CHEMBL2387595,1559,N,4.62,chembl20,961191,9606,CYP2C9,un28,C=1C(=CC=C2C1N=C(C3=C2NC(=N3)C4=CC=CC=C4Cl)O)CCC,CCCc1ccc2c(c1)nc(O)c1nc(-c3ccccc3Cl)[nH]c12
CJIXBWWWARSVTD-UHFFFAOYNA-N,CHEMBL1543084,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N(C1=CC=C(OC)C=C1)C(=O)COC=2C(OC)=CC=CC2)C3=CC=C(C=C3)C,COc1ccc(N(C(=O)COc2ccccc2OC)S(=O)(=O)c2ccc(C)cc2)cc1
UUIYULWYHDSXHL-YREUQKFVNA-N,CHEMBL372797,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,OC(=O)C=1C=CC=CC1CN2C(=O)N(C=CC2=O)C[C@H](N)C(=O)O,N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O
KSTMVDNMAZOCMV-YHSKDTNENA-N,CHEMBL1575273,1559,N,4.55,chembl20,737826,9606,CYP2C9,un28,S(C1=C(C=CC(N(=O)=O)=C1)C(=O)N)CC2=CC=CC=C2,NC(=O)c1ccc([N+](=O)[O-])cc1SCc1ccccc1
YKRYZXDXSNCAHH-HCKMINDGNA-N,CHEMBL1453899,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,ClC=1N(N=C(C1C(=O)NC=2SC(=NN2)CC)C)C3=CC=CC=C3,CCc1nnc(NC(=O)c2c(C)nn(-c3ccccc3)c2Cl)s1
JELFWSXQTXRMAJ-VDTRFGQNNA-N,CHEMBL433461,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,C1(=NC(NC)=NC(=C1)NS(C=2C=CC(=CC2)N)(=O)=O)NC,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1
MUYGBBOWNZCBDV-UHFFFAOYNA-N,CHEMBL1516503,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,BrC1=CC=C(OCC(=O)N2CC(C3=CC=CC=C3)CC2)C=C1,O=C(COc1ccc(Br)cc1)N1CCC(c2ccccc2)C1
ALPDIYKVYDGADH-ZTTLJJGUNA-N,CHEMBL3195361,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,S1C(/C=N/N2C(=NN=C2S)COC3=CC=CC=C3)=CC=C1C,Cc1ccc(/C=N/n2c(S)nnc2COc2ccccc2)s1
CXVZYMDJSOEVSV-UHFFFAOYNA-N,CHEMBL1525376,1559,N,4.55,chembl20,737826,9606,CYP2C9,un28,OC=1C(=CC(=CC1CN2CCOCC2)C3=CC=CC=C3)CN4CCOCC4,Oc1c(CN2CCOCC2)cc(-c2ccccc2)cc1CN1CCOCC1
GZNBOCCVKCPZCY-YGZLFCMANA-N,CHEMBL1462374,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,S1C=2C(N=C1NC3=NCN(CN3)CC4=CC=C(OC)C=C4)=CC=CC2,COc1ccc(CN2CN=C(Nc3nc4ccccc4s3)NC2)cc1
WJHCCSRZEBRIMU-UHFFFAOYNA-N,CHEMBL1322078,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,S1C=2N(N=C(C(C)(C)C)C1)C(=NN2)C3=CC(OC)=CC=C3,COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1
HRUYBRGMRSNLNW-GPQMBLKYNA-N,702869,1559,A,5.1719800000000005,pubchem,656029,9606,CYP2C9,un28,S(C=1NC=2C(N1)=CC=C(OC)C2)CC3=CC=C(C=C3)C,COc1ccc2nc(SCc3ccc(C)cc3)[nH]c2c1
OUPKSZCDBCMSOB-PKSOQXRJNA-N,CHEMBL1579870,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,O(C=1N(N=C2C1C=CC(=C2)C(=O)NCC=3C=C4OCOC4=CC3)CC)CC,CCOc1c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2nn1CC
YGKPIROTKVQCCU-UHFFFAOYNA-N,CHEMBL1255781,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,C=1C=C2C(=CC1)NC=C2C(OCCN3CCCCC3)=O,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12
PFFYFNYHJJAZOY-UHFFFAOYNA-N,CHEMBL1516996,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S1C(C2=CC(N(=O)=O)=CC=C2)CC(=NC3=C1C=CC=C3)C=4C=CC(=CC4)C,Cc1ccc(C2=Nc3ccccc3SC(c3cccc([N+](=O)[O-])c3)C2)cc1
FLDNRGACGVFEAS-UHFFFAOYNA-N,CHEMBL1368895,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,O=C1C(C2=C(C1C)CC(N=C2)(C(OC)=O)CC(C)C)CCCCC,CCCCCC1C(=O)C(C)C2=C1C=NC(CC(C)C)(C(=O)OC)C2
ANVKONNLYQQYNM-DVIAZDKANA-N,CHEMBL1461732,1559,A,6.25,chembl20,737826,9606,CYP2C9,un28,BrC=1C(OCC)=CC=C(C(=O)NC2=CC(Cl)=C(NC(=O)C=3OC=CC3)C=C2)C1,CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1Br
IYZBNVVKZHSMLU-UHFFFAOYNA-N,CHEMBL1508431,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(CSC=2N=C(C3=NN(C4=CC=C(C=C4)C)C=CC3=O)C=CN2)=CC=C1,Cc1ccc(-n2ccc(=O)c(-c3ccnc(SCc4cccc(Cl)c4)n3)n2)cc1
JFEXBBUUAPQPJA-HXTKINSTNA-N,CHEMBL1567584,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,O=C(NC1=C(C=CC(=C1)C)C)C2C3C=4C(C(C=5C3=CC=CC5)C2)=CC=CC4,Cc1ccc(C)c(NC(=O)C2CC3c4ccccc4C2c2ccccc23)c1
CROYCPATHYJJFV-UHFFFAOYNA-N,CHEMBL1379160,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C=2C(N1)=CC=CC2)C3=CC=CC=C3)CC(=O)N(C(C)C)C(C)C,CC(C)N(C(=O)CSc1nc2ccccc2n1-c1ccccc1)C(C)C
BFXAECNYFBHUGT-GPQMBLKYNA-N,CHEMBL1453751,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,ClC1=C(C(=O)C=2C=C(N(C2)C)C(=O)O)C=CC(Cl)=C1,Cn1cc(C(=O)c2ccc(Cl)cc2Cl)cc1C(=O)O
NQCHMHDBNXMFRY-UHFFFAOYNA-N,CHEMBL1322914,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,ClC=1C(O)=C(C=2OC(=O)C3=C(C2C1)CCCC3)CN(CC)CC,CCN(CC)Cc1c(O)c(Cl)cc2c3c(c(=O)oc12)CCCC3
WWAZVLSIEORJNO-PKSOQXRJNA-N,CHEMBL1597203,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,BrC=1C=C(NC(=O)CC=2N=CC(C(F)(F)F)=CC2Cl)C=CC1,O=C(Cc1ncc(C(F)(F)F)cc1Cl)Nc1cccc(Br)c1
VXNFDFZVVVGMQO-UHFFFAOYNA-N,CHEMBL1329806,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NCCOC1=CC=C(OC)C=C1)C=2C=C3C=4C(OC3=CC2)=CC=CC4,COc1ccc(OCCNS(=O)(=O)c2ccc3oc4ccccc4c3c2)cc1
PTYQBMUIBRXMOH-PDJAEHLQNA-N,CHEMBL1323732,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,S=C(N(C1CCCC1)CCC=2NC=3C(N2)=CC(=C(C3)C)C)NCC(C)C,Cc1cc2nc(CCN(C(=S)NCC(C)C)C3CCCC3)[nH]c2cc1C
IFWNFAINJCODLT-HXTKINSTNA-N,CHEMBL1376622,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,O=C(NC=1N(C2=NC=3C(N=C2C1C#N)=CC=CC3)C(CC)C)C=4C=CC=CC4,CCC(C)n1c(NC(=O)c2ccccc2)c(C#N)c2nc3ccccc3nc21
GZAFKZHCOMPHFJ-UHFFFAOYNA-N,CHEMBL1414240,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,ClC=1C(CN(CC2=CC=CC=C2)CCO)=CC=CC1Cl,OCCN(Cc1ccccc1)Cc1cccc(Cl)c1Cl
FPCCSQOGAWCVBH-LQFNOIFHNA-N,CHEMBL51,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(C(=O)C2CCN(CCN3C(=O)C=4C(NC3=O)=CC=CC4)CC2)=CC1,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
NEAYIVUMWOTMPG-NTEUORMPNA-N,CHEMBL1518920,1559,A,5.25,chembl20,737826,9606,CYP2C9,un28,BrC1=CC=C(N2N=C(/C(/C2=O)=C\C=3SC=CC3)C)C=C1,CC1=NN(c2ccc(Br)cc2)C(=O)/C1=C/c1cccs1
YGWURLOZYUXZKA-UHFFFAOYNA-N,CHEMBL2207081,1559,A,6.2,chembl20,882625,9606,CYP2C9,un28,C=1(C=CC(=CC1NS(C2=CC=C(C(=C2)Cl)Cl)(=O)=O)Cl)CN3C=CN=N3,O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1
JIQOAQWIHAAHNR-QWOVJGMINA-N,CHEMBL1600294,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,O1C2=NNC(=C2C(C(C1=N)C#N)C=3OC(=CC3)C)C4=CC(OC)=CC=C4,COc1cccc(-c2[nH]nc3c2C(c2ccc(C)o2)C(C#N)C(=N)O3)c1
XXUXXCZCUGIGPP-FOPRCUHWNA-N,9570327,1559,A,5.1549,pubchem,625248,9606,CYP2C9,un28,OC=1C(=CC(N(=O)=O)=CC1N(=O)=O)C(=O)N/N=C/C=2OC(N(=O)=O)=CC2,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
JYURMQWCJZURCT-UHFFFAOYNA-N,CHEMBL1573858,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,O(C=1N=CN=C2C1C=CC=C2)CCOC3=CC=C(OCC)C=C3,CCOc1ccc(OCCOc2ncnc3ccccc23)cc1
HZGGBKSHPDXANX-UHFFFAOYNA-N,CHEMBL1706260,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,OC=1N2N=CC(=C2N=C3C1CCCC3)C#N,N#Cc1cnn2c(O)c3c(nc12)CCCC3
YEXAGKFOYLQTKP-UHFFFAOYNA-N,CHEMBL1482968,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C=3C=CC=CC3)N4CCOCC4)C,Cn1c(=O)c(-c2ccccc2)nc2cnc(N3CCOCC3)nc21
